"Periodo","cvegeo","Desglose","Proporción_de_la_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_(Municipio_o_demarcación_territorial)",
"2010",	20098,"San Andrés Teotilálpam","44.2289348172",
"2010",	20099,"San Andrés Tepetlapa","62.5282167043",
"2010",	20100,"San Andrés Yaá","39.3103448276",
"2010",	20101,"San Andrés Zabache","35.3582554517",
"2010",	20102,"San Andrés Zautla","9.0429359559",
"2010",	20103,"San Antonino Castillo Velasco","15.6333206542",
"2010",	20104,"San Antonino el Alto","44.9048625793",
"2010",	20105,"San Antonino Monte Verde","63.6771300448",
"2010",	20106,"San Antonio Acutla","10",
"2010",	20107,"San Antonio de la Cal","11.3436925898",
"2010",	20108,"San Antonio Huitepec","27.1899886234",
"2010",	20109,"San Antonio Nanahuatípam","8.3406496927",
"2010",	20110,"San Antonio Sinicahua","52.998696219",
"2010",	20111,"San Antonio Tepetlapa","57.8284815106",
"2010",	20112,"San Baltazar Chichicápam","20.8135006491",
"2010",	20113,"San Baltazar Loxicha","16.2231759657",
"2010",	20114,"San Baltazar Yatzachi el Bajo","22.2440944882",
"2010",	20115,"San Bartolo Coyotepec","8.0038572806",
"2010",	20116,"San Bartolomé Ayautla","71.469816273",
"2010",	20117,"San Bartolomé Loxicha","37.9403794038",
"2010",	20118,"San Bartolomé Quialana","22.8247162673",
"2010",	20119,"San Bartolomé Yucuañe","18.2051282051",
"2010",	20120,"San Bartolomé Zoogocho","3.75",
"2010",	20121,"San Bartolo Soyaltepec","13",
"2010",	20122,"San Bartolo Yautepec","6.309148265",
"2010",	20123,"San Bernardo Mixtepec","34.4180225282",
"2010",	20124,"San Blas Atempa","44.970576673",
"2010",	20125,"San Carlos Yautepec","33.1035407639",
"2010",	20126,"San Cristóbal Amatlán","73.4909244407",
"2010",	20127,"San Cristóbal Amoltepec","58.1059390048",
"2010",	20128,"San Cristóbal Lachirioag","13.8554216867",
"2010",	20129,"San Cristóbal Suchixtlahuaca","5.1446945338",
"2010",	20130,"San Dionisio del Mar","53.5232106529",
"2010",	20131,"San Dionisio Ocotepec","49.3929474117",
"2010",	20132,"San Dionisio Ocotlán","12.5448028674",
"2010",	20133,"San Esteban Atatlahuca","29.5744680851",
"2010",	20134,"San Felipe Jalapa de Díaz","58.3069059347",
"2010",	20135,"San Felipe Tejalápam","14.276749294",
"2010",	20136,"San Felipe Usila","55.6380959376",
"2010",	20137,"San Francisco Cahuacuá","25.48831252",
"2010",	20138,"San Francisco Cajonos","17.3333333333",
"2010",	20139,"San Francisco Chapulapa","49.3087557604",
"2010",	20140,"San Francisco Chindúa","5.7071960298",
"2010",	20141,"San Francisco del Mar","51.8548827059",
"2010",	20142,"San Francisco Huehuetlán","54.5251396648",
"2010",	20143,"San Francisco Ixhuatán","29.475308642",
"2010",	20144,"San Francisco Jaltepetongo","13.6711281071",
"2010",	20145,"San Francisco Lachigoló","7.4062301335",
"2010",	20146,"San Francisco Logueche","63.1395348837",
"2010",	20147,"San Francisco Nuxaño","18.6813186813",
"2010",	20148,"San Francisco Ozolotepec","58.7114845938",
"2010",	20149,"San Francisco Sola","29.0780141844",
"2010",	20150,"San Francisco Telixtlahuaca","21.0671617057",
"2010",	20151,"San Francisco Teopan","30.2197802198",
"2010",	20152,"San Francisco Tlapancingo","69.7234352256",
"2010",	20153,"San Gabriel Mixtepec","62.1577346127",
"2010",	20154,"San Ildefonso Amatlán","50.6133575647",
"2010",	20155,"San Ildefonso Sola","38.9896373057",
"2010",	20156,"San Ildefonso Villa Alta","15.1788491446",
"2010",	20157,"San Jacinto Amilpas","5.7544607227",
"2010",	20158,"San Jacinto Tlacotepec","33.8034790785",
"2010",	20159,"San Jerónimo Coatlán","35.5761316872",
"2010",	20160,"San Jerónimo Silacayoapilla","23.5154394299",
"2010",	20161,"San Jerónimo Sosola","16.7693661972",
"2010",	20162,"San Jerónimo Taviche","32.6923076923",
"2010",	20163,"San Jerónimo Tecóatl","42.6172148355",
"2010",	20164,"San Jorge Nuchita","54.881706098",
"2010",	20165,"San José Ayuquila","42.8776978417",
"2010",	20166,"San José Chiltepec","15.5211409813",
"2010",	20167,"San José del Peñasco","19.6721311475",
"2010",	20168,"San José Estancia Grande","33.0827067669",
"2010",	20169,"San José Independencia","50.2517306482",
"2010",	20170,"San José Lachiguiri","83.6527929901",
"2010",	20171,"San José Tenango","70.8764419075",
"2010",	20172,"San Juan Achiutla","5.023923445",
"2010",	20173,"San Juan Atepec","14.4727272727",
"2010",	20174,"Ánimas Trujano","6.6961465572",
"2010",	20175,"San Juan Bautista Atatlahuca","42.6626323752",
"2010",	20176,"San Juan Bautista Coixtlahuaca","14.4607843137",
"2010",	20177,"San Juan Bautista Cuicatlán","26.3216596029",
"2010",	20178,"San Juan Bautista Guelache","6.6679440506",
"2010",	20179,"San Juan Bautista Jayacatlán","13.1928181109",
"2010",	20180,"San Juan Bautista Lo de Soto","28.3658310121",
"2010",	20181,"San Juan Bautista Suchitepec","19.5599022005",
"2010",	20182,"San Juan Bautista Tlacoatzintepec","69.4172253739",
"2010",	20183,"San Juan Bautista Tlachichilco","36.6084425036",
"2010",	20184,"San Juan Bautista Tuxtepec","18.5884953214",
"2010",	20185,"San Juan Cacahuatepec","35.4040536983",
"2010",	20186,"San Juan Cieneguilla","41.6083916084",
"2010",	20187,"San Juan Coatzóspam","55.0187421908",
"2010",	20188,"San Juan Colorado","63.0557515879",
"2010",	20189,"San Juan Comaltepec","57.376344086",
"2010",	20190,"San Juan Cotzocón","23.5984876022",
"2010",	20191,"San Juan Chicomezúchil","2.1201413428",
"2010",	20192,"San Juan Chilateca","9.4448449892",
"2010",	20193,"San Juan del Estado","2.817476521",
"2010",	20194,"San Juan del Río","17.9279279279",
"2010",	20195,"San Juan Diuxi","44.2581726739",
"2010",	20196,"San Juan Evangelista Analco","5.5555555556",
"2010",	20197,"San Juan Guelavía","17.6742532006",
"2010",	20198,"San Juan Guichicovi","24.5425061027",
"2010",	20199,"San Juan Ihualtepec","65.9292035398",
"2010",	20200,"San Juan Juquila Mixes","53.1849791377",
"2010",	20201,"San Juan Juquila Vijanos","18.6862244898",
"2010",	20202,"San Juan Lachao","42.2351636162",
"2010",	20203,"San Juan Lachigalla","56.4060979565",
"2010",	20204,"San Juan Lajarcia","24.5255474453",
"2010",	20205,"San Juan Lalana","56.2977235903",
"2010",	20206,"San Juan de los Cués","20.9324009324",
"2010",	20207,"San Juan Mazatlán","33.3977672147",
"2010",	20208,"San Juan Mixtepec -Dto. 08 -","59.5559080095",
"2010",	20209,"San Juan Mixtepec -Dto. 26 -","52.7407407407",
"2010",	20210,"San Juan Ñumí","45.5843551141",
"2010",	20211,"San Juan Ozolotepec","52.6862464183",
"2010",	20212,"San Juan Petlapa","63.1676557864",
"2010",	20213,"San Juan Quiahije","70.7419354839",
"2010",	20214,"San Juan Quiotepec","52.255985267",
"2010",	20215,"San Juan Sayultepec","7.8404401651",
"2010",	20216,"San Juan Tabaá","7.5757575758",
"2010",	20217,"San Juan Tamazola","30.0876338851",
"2010",	20218,"San Juan Teita","35.7522123894",
"2010",	20219,"San Juan Teitipac","16.5677772707",
"2010",	20220,"San Juan Tepeuxila","23.4165067179",
"2010",	20221,"San Juan Teposcolula","10.3309120258",
"2010",	20222,"San Juan Yaeé","21.3215258856",
"2010",	20223,"San Juan Yatzona","15.925058548",
"2010",	20224,"San Juan Yucuita","7.7287066246",
"2010",	20225,"San Lorenzo","47.5678533662",
"2010",	20226,"San Lorenzo Albarradas","22.4199288256",
"2010",	20227,"San Lorenzo Cacaotepec","3.9350052342",
"2010",	20228,"San Lorenzo Cuaunecuiltitla","55.2212389381",
"2010",	20229,"San Lorenzo Texmelúcan","75.7040712097",
"2010",	20230,"San Lorenzo Victoria","34.6895074946",
"2010",	20231,"San Lucas Camotlán","64.1962421712",
"2010",	20232,"San Lucas Ojitlán","52.3087663639",
"2010",	20233,"San Lucas Quiaviní","44.0072639225",
"2010",	20234,"San Lucas Zoquiápam","57.9745042493",
"2010",	20235,"San Luis Amatlán","36.9503141062",
"2010",	20236,"San Marcial Ozolotepec","59.1442374051",
"2010",	20237,"San Marcos Arteaga","27.8654770075",
"2010",	20238,"San Martín de los Cansecos","15.9210526316",
"2010",	20239,"San Martín Huamelúlpam","9.9700897308",
"2010",	20240,"San Martín Itunyoso","69.5763799743",
"2010",	20241,"San Martín Lachilá","25.8064516129",
"2010",	20242,"San Martín Peras","84.8996198732",
"2010",	20243,"San Martín Tilcajete","8.622754491",
"2010",	20244,"San Martín Toxpalan","22.5854829034",
"2010",	20245,"San Martín Zacatepec","32.1753515302",
"2010",	20246,"San Mateo Cajonos","33.3333333333",
"2010",	20247,"Capulálpam de Méndez","1.8475750577",
"2010",	20248,"San Mateo del Mar","45.3130512206",
"2010",	20249,"San Mateo Yoloxochitlán","70.7027684819",
"2010",	20250,"San Mateo Etlatongo","15.7756354075",
"2010",	20251,"San Mateo Nejápam","60.0173460538",
"2010",	20252,"San Mateo Peñasco","49.7206703911",
"2010",	20253,"San Mateo Piñas","27.3163706193",
"2010",	20254,"San Mateo Río Hondo","22.540192926",
"2010",	20255,"San Mateo Sindihui","42.2322775264",
"2010",	20256,"San Mateo Tlapiltepec","25.2380952381",
"2010",	20257,"San Melchor Betaza","49.0621915104",
"2010",	20258,"San Miguel Achiutla","6.6666666667",
"2010",	20259,"San Miguel Ahuehuetitlán","70.990670813",
"2010",	20260,"San Miguel Aloápam","34.4458178822",
"2010",	20261,"San Miguel Amatitlán","55.4095432508",
"2010",	20262,"San Miguel Amatlán","13.5777998018",
"2010",	20263,"San Miguel Coatlán","40.0059577003",
"2010",	20264,"San Miguel Chicahua","66.3726571114",
"2010",	20265,"San Miguel Chimalapa","38.1258457375",
"2010",	20266,"San Miguel del Puerto","31.8473415244",
"2010",	20267,"San Miguel del Río","9.5238095238",
"2010",	20268,"San Miguel Ejutla","14.9877149877",
"2010",	20269,"San Miguel el Grande","15.4180238871",
"2010",	20270,"San Miguel Huautla","42.1991084695",
"2010",	20271,"San Miguel Mixtepec","79.6320206585",
"2010",	20272,"San Miguel Panixtlahuaca","25.8186148045",
"2010",	20273,"San Miguel Peras","41.5364001787",
"2010",	20274,"San Miguel Piedras","19.7488584475",
"2010",	20275,"San Miguel Quetzaltepec","50.9603274559",
"2010",	20276,"San Miguel Santa Flor","53.9280958722",
"2010",	20277,"Villa Sola de Vega","17.9800328983",
"2010",	20278,"San Miguel Soyaltepec","33.4797405765",
"2010",	20279,"San Miguel Suchixtepec","31.5335583052",
"2010",	20280,"Villa Talea de Castro","11.9113573407",
"2010",	20281,"San Miguel Tecomatlán","14.9466192171",
"2010",	20282,"San Miguel Tenango","30.888030888",
"2010",	20283,"San Miguel Tequixtepec","18.125",
"2010",	20284,"San Miguel Tilquiápam","73.9370895264",
"2010",	20285,"San Miguel Tlacamama","34.9008317338",
"2010",	20286,"San Miguel Tlacotepec","32.0246593121",
"2010",	20287,"San Miguel Tulancingo","10.5421686747",
"2010",	20288,"San Miguel Yotao","55.0185873606",
"2010",	20289,"San Nicolás","11.7768595041",
"2010",	20290,"San Nicolás Hidalgo","29.6258847321",
"2010",	20291,"San Pablo Coatlán","26.4940239044",
"2010",	20292,"San Pablo Cuatro Venados","37.7911344853",
"2010",	20293,"San Pablo Etla","2.5493189547",
"2010",	20294,"San Pablo Huitzo","9.5568335589",
"2010",	20295,"San Pablo Huixtepec","7.3550658531",
"2010",	20296,"San Pablo Macuiltianguis","25.3914988814",
"2010",	20297,"San Pablo Tijaltepec","72.347740668",
"2010",	20298,"San Pablo Villa de Mitla","11.4418548586",
"2010",	20299,"San Pablo Yaganiza","14.4417475728",
"2010",	20300,"San Pedro Amuzgos","52.4830296534",
"2010",	20301,"San Pedro Apóstol","9.6659559346",
"2010",	20302,"San Pedro Atoyac","55.6865828092",
"2010",	20303,"San Pedro Cajonos","13.9534883721",
"2010",	20304,"San Pedro Coxcaltepec Cántaros","17.7233429395",
"2010",	20305,"San Pedro Comitancillo","6.0227272727",
"2010",	20306,"San Pedro el Alto","64.0524699972",
"2010",	20307,"San Pedro Huamelula","25.2742382271",
"2010",	20308,"San Pedro Huilotepec","51.4895182052",
"2010",	20309,"San Pedro Ixcatlán","50.9988286835",
"2010",	20310,"San Pedro Ixtlahuaca","13.6903039074",
"2010",	20311,"San Pedro Jaltepetongo","53.1818181818",
"2010",	20312,"San Pedro Jicayán","39.6369265165",
"2010",	20313,"San Pedro Jocotipac","45.5680399501",
"2010",	20314,"San Pedro Juchatengo","8.3174603175",
"2010",	20315,"San Pedro Mártir","38.8188453882",
"2010",	20316,"San Pedro Mártir Quiechapa","17.5465838509",
"2010",	20317,"San Pedro Mártir Yucuxaco","13.373403456",
"2010",	20318,"San Pedro Mixtepec -Dto. 22 -","15.2774715763",
"2010",	20319,"San Pedro Mixtepec -Dto. 26 -","34.9616858238",
"2010",	20320,"San Pedro Molinos","34.748427673",
"2010",	20321,"San Pedro Nopala","42.1621621622",
"2010",	20322,"San Pedro Ocopetatillo","38.9518413598",
"2010",	20323,"San Pedro Ocotepec","50.1011122346",
"2010",	20324,"San Pedro Pochutla","21.1554790883",
"2010",	20325,"San Pedro Quiatoni","32.0520876887",
"2010",	20326,"San Pedro Sochiápam","60.873233495",
"2010",	20327,"San Pedro Tapanatepec","28.4240509523",
"2010",	20328,"San Pedro Taviche","26.9972451791",
"2010",	20329,"San Pedro Teozacoalco","26.7303102625",
"2010",	20330,"San Pedro Teutila","25.7997630332",
"2010",	20331,"San Pedro Tidaá","21.9883040936",
"2010",	20332,"San Pedro Topiltepec","10.9375",
"2010",	20333,"San Pedro Totolápam","10.6910039113",
"2010",	20334,"Villa de Tututepec de Melchor Ocampo","25.8207102799",
"2010",	20335,"San Pedro Yaneri","29.6976241901",
"2010",	20336,"San Pedro Yólox","41.0022779043",
"2010",	20337,"San Pedro y San Pablo Ayutla","49.8377281947",
"2010",	20338,"Villa de Etla","7.6223589195",
"2010",	20339,"San Pedro y San Pablo Teposcolula","8.2410159416",
"2010",	20340,"San Pedro y San Pablo Tequixtepec","24.8457655637",
"2010",	20341,"San Pedro Yucunama","10.1851851852",
"2010",	20342,"San Raymundo Jalpan","11.1987381703",
"2010",	20343,"San Sebastián Abasolo","5.7705363204",
"2010",	20344,"San Sebastián Coatlán","13.4159482759",
"2010",	20345,"San Sebastián Ixcapa","21.6838487973",
"2010",	20346,"San Sebastián Nicananduta","21.9222462203",
"2010",	20347,"San Sebastián Río Hondo","23.8767281106",
"2010",	20348,"San Sebastián Tecomaxtlahuaca","48.8895340398",
"2010",	20349,"San Sebastián Teitipac","23.4567901235",
"2010",	20350,"San Sebastián Tutla","3.345051105",
"2010",	20351,"San Simón Almolongas","30.3223239156",
"2010",	20352,"San Simón Zahuatlán","89.2689655172",
"2010",	20353,"Santa Ana","22.0387243736",
"2010",	20354,"Santa Ana Ateixtlahuaca","50.2906976744",
"2010",	20355,"Santa Ana Cuauhtémoc","38.3333333333",
"2010",	20356,"Santa Ana del Valle","22.7690643591",
"2010",	20357,"Santa Ana Tavela","15.70155902",
"2010",	20358,"Santa Ana Tlapacoyan","22.0055710306",
"2010",	20359,"Santa Ana Yareni","26.8542199488",
"2010",	20360,"Santa Ana Zegache","21.9262295082",
"2010",	20361,"Santa Catalina Quierí","47.4374255066",
"2010",	20362,"Santa Catarina Cuixtla","12.8787878788",
"2010",	20363,"Santa Catarina Ixtepeji","4.3863179074",
"2010",	20364,"Santa Catarina Juquila","23.3179710808",
"2010",	20365,"Santa Catarina Lachatao","5.3571428571",
"2010",	20366,"Santa Catarina Loxicha","56.9155446756",
"2010",	20367,"Santa Catarina Mechoacán","94.7473736868",
"2010",	20368,"Santa Catarina Minas","18.1204276871",
"2010",	20369,"Santa Catarina Quiané","6.6301703163",
"2010",	20370,"Santa Catarina Tayata","4.7077922078",
"2010",	20371,"Santa Catarina Ticuá","29.600886918",
"2010",	20372,"Santa Catarina Yosonotú","57.2635135135",
"2010",	20373,"Santa Catarina Zapoquila","31.8906605923",
"2010",	20374,"Santa Cruz Acatepec","69.1823899371",
"2010",	20375,"Santa Cruz Amilpas","12.5040180006",
"2010",	20376,"Santa Cruz de Bravo","27.2189349112",
"2010",	20377,"Santa Cruz Itundujia","13.4654343995",
"2010",	20378,"Santa Cruz Mixtepec","30.5458768873",
"2010",	20379,"Santa Cruz Nundaco","50.0860585198",
"2010",	20380,"Santa Cruz Papalutla","16.9104739614",
"2010",	20381,"Santa Cruz Tacache de Mina","16.3469557965",
"2010",	20382,"Santa Cruz Tacahua","52.3933855527",
"2010",	20383,"Santa Cruz Tayata","5.9352517986",
"2010",	20384,"Santa Cruz Xitla","53.696969697",
"2010",	20385,"Santa Cruz Xoxocotlán","11.69020232",
"2010",	20386,"Santa Cruz Zenzontepec","71.7625274852",
"2010",	20387,"Santa Gertrudis","16.0995243322",
"2010",	20388,"Santa Inés del Monte","62.859524802",
"2010",	20389,"Santa Inés Yatzeche","50.6329113924",
"2010",	20390,"Santa Lucía del Camino","7.4454553775",
"2010",	20391,"Santa Lucía Miahuatlán","80.4174340086",
"2010",	20392,"Santa Lucía Monteverde","46.7704831003",
"2010",	20393,"Santa Lucía Ocotlán","60.8509116911",
"2010",	20394,"Santa María Alotepec","23.6883942766",
"2010",	20395,"Santa María Apazco","58.6515513126",
"2010",	20396,"Santa María la Asunción","77.1320495186",
"2010",	20397,"Heroica Ciudad de Tlaxiaco","6.0192423812",
"2010",	20398,"Ayoquezco de Aldama","17.1016654238",
"2010",	20399,"Santa María Atzompa","8.9144348884",
"2010",	20400,"Santa María Camotlán","19.5106245976",
"2010",	20401,"Santa María Colotepec","14.8103102893",
"2010",	20402,"Santa María Cortijo","32.7683615819",
"2010",	20403,"Santa María Coyotepec","10.1323407775",
"2010",	20404,"Santa María Chachoápam","10.437235543",
"2010",	20405,"Villa de Chilapa de Díaz","20.2433628319",
"2010",	20406,"Santa María Chilchotla","58.6127845604",
"2010",	20407,"Santa María Chimalapa","56.0816326531",
"2010",	20408,"Santa María del Rosario","3.595505618",
"2010",	20409,"Santa María del Tule","7.3619631902",
"2010",	20410,"Santa María Ecatepec","28.4760170006",
"2010",	20411,"Santa María Guelacé","20.5128205128",
"2010",	20412,"Santa María Guienagati","32.826843938",
"2010",	20413,"Santa María Huatulco","12.9156068116",
"2010",	20414,"Santa María Huazolotitlán","28.7409231976",
"2010",	20415,"Santa María Ipalapa","27.642692603",
"2010",	20416,"Santa María Ixcatlán","7.4844074844",
"2010",	20417,"Santa María Jacatepec","46.6987885722",
"2010",	20418,"Santa María Jalapa del Marqués","21.3077672463",
"2010",	20419,"Santa María Jaltianguis","6.8901303538",
"2010",	20420,"Santa María Lachixío","51.6883116883",
"2010",	20421,"Santa María Mixtequilla","29.1498993964",
"2010",	20422,"Santa María Nativitas","30.5511811024",
"2010",	20423,"Santa María Nduayaco","18.2352941176",
"2010",	20424,"Santa María Ozolotepec","42.7236315087",
"2010",	20425,"Santa María Pápalo","29.6845124283",
"2010",	20426,"Santa María Peñoles","64.8817802503",
"2010",	20427,"Santa María Petapa","8.2981244415",
"2010",	20428,"Santa María Quiegolani","52.7588344699",
"2010",	20429,"Santa María Sola","33.6971350614",
"2010",	20430,"Santa María Tataltepec","13.3603238866",
"2010",	20431,"Santa María Tecomavaca","14.5218417946",
"2010",	20432,"Santa María Temaxcalapa","5.5859802848",
"2010",	20433,"Santa María Temaxcaltepec","75.1735184196",
"2010",	20434,"Santa María Teopoxco","63.7570303712",
"2010",	20435,"Santa María Tepantlali","53.6912751678",
"2010",	20436,"Santa María Texcatitlán","22.63797942",
"2010",	20437,"Santa María Tlahuitoltepec","64.7275235686",
"2010",	20438,"Santa María Tlalixtac","47.6658476658",
"2010",	20439,"Santa María Tonameca","28.8338962569",
"2010",	20440,"Santa María Totolapilla","11.4124293785",
"2010",	20441,"Santa María Xadani","67.5683212493",
"2010",	20442,"Santa María Yalina","20.4678362573",
"2010",	20443,"Santa María Yavesía","5.1522248244",
"2010",	20444,"Santa María Yolotepec","39.911308204",
"2010",	20445,"Santa María Yosoyúa","50.6953223767",
"2010",	20446,"Santa María Yucuhiti","37.7444369521",
"2010",	20447,"Santa María Zacatepec","26.7581085888",
"2010",	20448,"Santa María Zaniza","70.6308169597",
"2010",	20449,"Santa María Zoquitlán","21.0927573062",
"2010",	20450,"Santiago Amoltepec","80.8367768595",
"2010",	20451,"Santiago Apoala","31.6588785047",
"2010",	20452,"Santiago Apóstol","27.4870466321",
"2010",	20453,"Santiago Astata","18.410041841",
"2010",	20454,"Santiago Atitlán","34.8958333333",
"2010",	20455,"Santiago Ayuquililla","34.4275107464",
"2010",	20456,"Santiago Cacaloxtepec","22.243226213",
"2010",	20457,"Santiago Camotlán","51.7113783534",
"2010",	20458,"Santiago Comaltepec","12.2189638319",
"2010",	20459,"Santiago Chazumba","15.5713908683",
"2010",	20460,"Santiago Choápam","51.8041237113",
"2010",	20461,"Santiago del Río","47.1890971039",
"2010",	20462,"Santiago Huajolotitlán","13.9636363636",
"2010",	20463,"Santiago Huauclilla","16.6377816291",
"2010",	20464,"Santiago Ihuitlán Plumas","25.2873563218",
"2010",	20465,"Santiago Ixcuintepec","48.3655770514",
"2010",	20466,"Santiago Ixtayutla","67.0619705751",
"2010",	20467,"Santiago Jamiltepec","20.519661389",
"2010",	20468,"Santiago Jocotepec","48.032905101",
"2010",	20469,"Santiago Juxtlahuaca","52.5678290734",
"2010",	20470,"Santiago Lachiguiri","21.857170962",
"2010",	20471,"Santiago Lalopa","30.3296703297",
"2010",	20472,"Santiago Laollaga","21.4583333333",
"2010",	20473,"Santiago Laxopa","32.3335771763",
"2010",	20474,"Santiago Llano Grande","29.5484436651",
"2010",	20475,"Santiago Matatlán","11.8138252171",
"2010",	20476,"Santiago Miltepec","20.5729166667",
"2010",	20477,"Santiago Minas","34.5209817894",
"2010",	20478,"Santiago Nacaltepec","8.4868788386",
"2010",	20479,"Santiago Nejapilla","7.0093457944",
"2010",	20480,"Santiago Nundiche","27.8481012658",
"2010",	20481,"Santiago Nuyoó","15.8041179744",
"2010",	20482,"Santiago Pinotepa Nacional","24.500676904",
"2010",	20483,"Santiago Suchilquitongo","18.4693791526",
"2010",	20484,"Santiago Tamazola","47.966658247",
"2010",	20485,"Santiago Tapextla","59.5444685466",
"2010",	20486,"Villa Tejúpam de la Unión","11.9047619048",
"2010",	20487,"Santiago Tenango","10.5206655931",
"2010",	20488,"Santiago Tepetlapa","3.8095238095",
"2010",	20489,"Santiago Tetepec","38.0251652804",
"2010",	20490,"Santiago Texcalcingo","64.9915110357",
"2010",	20491,"Santiago Textitlán","49.0575521488",
"2010",	20492,"Santiago Tilantongo","34.4481605351",
"2010",	20493,"Santiago Tillo","12.3106060606",
"2010",	20494,"Santiago Tlazoyaltepec","68.3027923211",
"2010",	20495,"Santiago Xanica","44.4638949672",
"2010",	20496,"Santiago Xiacuí","2.3797468354",
"2010",	20497,"Santiago Yaitepec","56.1735585323",
"2010",	20498,"Santiago Yaveo","41.0934744268",
"2010",	20499,"Santiago Yolomécatl","4.4900221729",
"2010",	20500,"Santiago Yosondúa","19.7722567288",
"2010",	20501,"Santiago Yucuyachi","36.3218390805",
"2010",	20502,"Santiago Zacatepec","28.8627595076",
"2010",	20503,"Santiago Zoochila","18.4738955823",
"2010",	20504,"Nuevo Zoquiápam","17.3341677096",
"2010",	20505,"Santo Domingo Ingenio","41.7293747435",
"2010",	20506,"Santo Domingo Albarradas","18.3079056865",
"2010",	20507,"Santo Domingo Armenta","18.7835420394",
"2010",	20508,"Santo Domingo Chihuitán","11.3740458015",
"2010",	20509,"Santo Domingo de Morelos","71.4558082528",
"2010",	20510,"Santo Domingo Ixcatlán","16.0905840286",
"2010",	20511,"Santo Domingo Nuxaá","48.3132157227",
"2010",	20512,"Santo Domingo Ozolotepec","66.2817551963",
"2010",	20513,"Santo Domingo Petapa","51.8532868397",
"2010",	20514,"Santo Domingo Roayaga","26.4150943396",
"2010",	20515,"Santo Domingo Tehuantepec","19.9145035858",
"2010",	20516,"Santo Domingo Teojomulco","32.3034984098",
"2010",	20517,"Santo Domingo Tepuxtepec","62.0123203285",
"2010",	20518,"Santo Domingo Tlatayápam","2.8985507246",
"2010",	20519,"Santo Domingo Tomaltepec","9.8000784006",
"2010",	20520,"Santo Domingo Tonalá","23.4208432776",
"2010",	20521,"Santo Domingo Tonaltepec","25.6603773585",
"2010",	20522,"Santo Domingo Xagacía","43.5016111708",
"2010",	20523,"Santo Domingo Yanhuitlán","10.060362173",
"2010",	20524,"Santo Domingo Yodohino","8.115942029",
"2010",	20525,"Santo Domingo Zanatepec","15.2358660488",
"2010",	20526,"Santos Reyes Nopala","30.7502670788",
"2010",	20527,"Santos Reyes Pápalo","43.8444108761",
"2010",	20528,"Santos Reyes Tepejillo","59.0633130963",
"2010",	20529,"Santos Reyes Yucuná","88.359375",
"2010",	20530,"Santo Tomás Jalieza","22.9801949073",
"2010",	20531,"Santo Tomás Mazaltepec","15.8106297454",
"2010",	20532,"Santo Tomás Ocotepec","43.8867438867",
"2010",	20533,"Santo Tomás Tamazulapan","13.2559264635",
"2010",	20534,"San Vicente Coatlán","43.8145769338",
"2010",	20535,"San Vicente Lachixío","75.4104341481",
"2010",	20536,"San Vicente Nuñú","8.1023454158",
"2010",	20537,"Silacayoápam","28.9102202146",
"2010",	20538,"Sitio de Xitlapehua","29.5007564297",
"2010",	20539,"Soledad Etla","17.2325976231",
"2010",	20540,"Villa de Tamazulápam del Progreso","10.6531610199",
"2010",	20541,"Tanetze de Zaragoza","17.1129980405",
"2010",	20542,"Taniche","20.3463203463",
"2010",	20543,"Tataltepec de Valdés","56.2325766627",
"2010",	20544,"Teococuilco de Marcos Pérez","10.9359605911",
"2010",	20545,"Teotitlán de Flores Magón","35.1394973484",
"2010",	20546,"Teotitlán del Valle","11.1219830398",
"2010",	20547,"Teotongo","12.9855715871",
"2010",	20548,"Tepelmeme Villa de Morelos","22.7611940299",
"2010",	20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca","21.7927642991",
"2010",	20550,"San Jerónimo Tlacochahuaya","7.8212290503",
"2010",	20551,"Tlacolula de Matamoros","5.296614437",
"2010",	20552,"Tlacotepec Plumas","12.2699386503",
"2010",	20553,"Tlalixtac de Cabrera","13.9719502514",
"2010",	20554,"Totontepec Villa de Morelos","70.8487768718",
"2010",	20555,"Trinidad Zaachila","9.3825180433",
"2010",	20556,"La Trinidad Vista Hermosa","18.3333333333",
"2010",	20557,"Unión Hidalgo","17.658591167",
"2010",	20558,"Valerio Trujano","17.5938803894",
"2010",	20559,"San Juan Bautista Valle Nacional","28.862505758",
"2010",	20560,"Villa Díaz Ordaz","17.4174721868",
"2010",	20561,"Yaxe","64.9108910891",
"2010",	20562,"Magdalena Yodocono de Porfirio Díaz","14.4604316547",
"2010",	20563,"Yogana","43.2055749129",
"2010",	20564,"Yutanduchi de Guerrero","35.7023411371",
"2010",	20565,"Villa de Zaachila","19.0742197611",
"2010",	20566,"San Mateo Yucutindoo","27.3754856941",
"2010",	20567,"Zapotitlán Lagunas","46.1564977594",
"2010",	20568,"Zapotitlán Palmas","37.2423596304",
"2010",	20569,"Santa Inés de Zaragoza","18.6571981924",
"2010",	20570,"Zimatlán de Álvarez","13.5145193244",
"2010",	21,"Puebla","NA",
"2010",	21001,"Acajete","32.3568694485",
"2010",	21002,"Acateno","19.4671016857",
"2010",	21003,"Acatlán","30.001810248",
"2010",	21004,"Acatzingo","20.6393881321",
"2010",	21005,"Acteopan","15.6713716974",
"2010",	21006,"Ahuacatlán","69.4741155836",
"2010",	21007,"Ahuatlán","39.1597669427",
